3.542354146822513842e-08 2.711780773894580558e-08 1.321474696309847526e-08 4.880721098292614445e-09 1.638063930037765095e-09 6.027413413292215507e-10 2.971423154691979296e-10 2.143941269731447091e-10 2.633504268032705959e-10 3.787315995148815637e-10 5.647427331108219883e-10 8.329852927816532446e-10 1.197012478776477110e-09 1.692735802489890772e-09 2.359423688502862032e-09 3.168257792887963647e-09 4.248636167672420485e-09 5.716631542401218642e-09 7.698263902173577791e-09 1.088213575177056905e-08 1.668817372170302002e-08 3.373900711721582803e-08 1.169621077754858904e-07 2.732928721820791781e-07 3.671693365285019707e-07 3.587707921666456229e-07 2.937711851791872524e-07 2.156051567506361384e-07 1.475567300579270239e-07 9.986222348297072146e-08 7.145349246574803685e-08
4.311297997537684874e-08 3.292352961657984257e-08 1.596395435843493050e-08 5.886978396789256038e-09 1.986160353651843382e-09 7.368867757696478556e-10 3.645722104764829004e-10 2.638148565441096390e-10 3.229944166112979537e-10 4.653813526694937812e-10 6.961504252680063645e-10 1.031972580851454869e-09 1.492774850369940090e-09 2.129981476869637642e-09 3.002700844317736387e-09 4.094205259025212365e-09 5.603517785257006318e-09 7.764619093768734022e-09 1.093321923689843577e-08 1.667615606764047444e-08 3.064504447127090236e-08 9.922542857115415179e-08 2.728074818085440746e-07 4.089480506393435784e-07 4.269930986301911914e-07 3.638312230820614376e-07 2.754176174100181023e-07 1.927892795901945578e-07 1.282865310511056091e-07 8.549623137593846514e-08 6.083216386474684873e-08
5.306406408216419281e-08 4.039218558714734862e-08 1.944560556654462477e-08 7.127604304977076057e-09 2.403022521763680068e-09 8.953380472059772759e-10 4.446283177891934009e-10 3.221589179333030422e-10 3.948681676747170448e-10 5.706984925409298885e-10 8.576352218633354346e-10 1.279227639731300686e-09 1.866390201677570533e-09 2.691283977203148269e-09 3.850219580824854330e-09 5.357067391925388343e-09 7.535142599988518834e-09 1.088068528095535313e-08 1.638509714593306181e-08 2.871225941844438322e-08 8.220360595145789133e-08 2.600591067327814908e-07 4.450411362881732197e-07 4.977865310257454360e-07 4.438085237198554937e-07 3.455109274224312152e-07 2.476408363226124308e-07 1.675838873288516354e-07 1.092278735947212144e-07 7.197548145413690535e-08 5.104645155097764159e-08
6.638981002679789888e-08 5.033037259871555165e-08 2.400325251789614456e-08 8.715321946924299136e-09 2.922671696322284194e-09 1.089143711396351607e-09 5.422885784586272812e-10 3.922124293955980505e-10 4.837759839685660161e-10 7.020122216737480669e-10 1.061549778704837584e-09 1.595917866735822910e-09 2.352863157028486923e-09 3.442752835895889379e-09 5.017191131263432761e-09 7.168346935347807175e-09 1.047210185168052125e-08 1.606171979903435780e-08 2.708401223643944684e-08 6.806212881104027272e-08 2.373300368658234400e-07 4.693274113109056797e-07 5.720111897071943953e-07 5.328279458042221525e-07 4.283807185157253660e-07 3.133953438371782830e-07 2.159885962993641079e-07 1.424957912102032866e-07 9.140168944788310708e-08 5.969352236559911838e-08 4.221911831659404914e-08
8.501783770098829908e-08 6.412535655047643666e-08 3.021384935113941074e-08 1.082890401496756160e-08 3.598129381995151770e-09 1.336000677255468358e-09 6.656594327493426974e-10 4.841013788577631032e-10 5.969286141172290850e-10 8.705466017256252227e-10 1.326194822111146814e-09 2.013960271731822249e-09 3.009072183524597176e-09 4.482349120056489967e-09 6.697596491324417479e-09 9.914359395096674221e-09 1.530284932033072110e-08 2.582365746690922044e-08 5.695603557268933708e-08 2.071923970206304445e-07 4.803793723547072385e-07 6.433259208374485054e-07 6.339752574604740200e-07 5.246827020139872320e-07 3.931711070499774436e-07 2.751119692823641790e-07 1.840356429880405000e-07 1.190206254084015218e-07 7.531948634378927618e-08 4.879782751964046484e-08 3.440646791498214583e-08
1.121648104788418181e-07 8.408686520423458955e-08 3.903161783653107085e-08 1.375881589504423542e-08 4.512569533550654618e-09 1.663753304956918477e-09 8.274068599817351403e-10 6.003660178137348806e-10 7.454457187102899803e-10 1.093877613696775679e-09 1.681096271413202141e-09 2.585263856538044465e-09 3.928628195792999681e-09 5.989942480917135244e-09 9.254838757603376235e-09 1.439631141320606124e-08 2.417333250447097333e-08 4.963631074288713102e-08 1.723512097328333677e-07 4.751100145656705408e-07 7.099811595231627309e-07 7.425875803749135548e-07 6.390498061963819213e-07 4.883688271846570520e-07 3.480559605302150075e-07 2.355308408629003312e-07 1.539764451642413045e-07 9.791082558834112722e-08 6.123979499956878937e-08 3.935927289970116072e-08 2.764356207351979159e-08
1.532247590612866419e-07 1.140898557685603753e-07 5.204325891696493474e-08 1.798369637834499384e-08 5.801208778602281499e-09 2.116668479762575738e-09 1.047784332058322456e-09 7.599167497715022085e-10 9.468655735891517459e-10 1.399358790144575663e-09 2.174254228090985886e-09 3.396547992607797063e-09 5.275955722884076056e-09 8.302588293665675288e-09 1.342776607814700268e-08 2.248409522268116859e-08 4.385022157394241780e-08 1.404993085606407302e-07 4.479076170227747340e-07 7.664050810322251456e-07 8.588215432679832737e-07 7.687004019269166443e-07 6.045535672811588416e-07 4.368049803394048377e-07 2.999473316332543669e-07 1.977927716140154734e-07 1.268604038151988734e-07 7.954608848867751850e-08 4.919723322063866778e-08 3.138400415233410399e-08 2.193662254075970545e-08
2.174421172793755767e-07 1.607332399530041879e-07 7.195045263802467327e-08 2.430733847477081686e-08 7.687812456328689076e-09 2.767419521731700829e-09 1.359780669184774339e-09 9.841538757225285678e-10 1.230482781627488455e-09 1.833289700558851382e-09 2.887410924857299293e-09 4.601806650988979644e-09 7.359020314608542923e-09 1.207535599831327278e-08 2.085809576196637572e-08 3.940273171268625832e-08 1.117677697740363703e-07 4.074673217393514005e-07 7.993969975269338334e-07 9.792663873590365436e-07 9.166911592290399924e-07 7.406698946639511302e-07 5.470736313915375691e-07 3.794783418070989151e-07 2.532565100371180676e-07 1.635556366142616117e-07 1.032337060428749570e-07 6.391010040447916989e-08 3.914270580475842996e-08 2.477298895313865924e-08 1.723012582554097141e-08
3.208842618822135578e-07 2.353847590046381265e-07 1.033732460978247625e-07 3.410013419591499903e-08 1.055271749536365221e-08 3.738091275719450942e-09 1.818715891726680794e-09 1.315834561691150952e-09 1.644820253181141411e-09 2.475268951111025521e-09 3.966837107892033682e-09 6.486899312857280806e-09 1.077509237795529112e-08 1.875300025934763738e-08 3.584317529605046077e-08 9.016013686323646090e-08 3.486801310643701314e-07 8.154955580493364367e-07 1.088130903546994167e-06 1.082143153921950818e-06 9.018887440193302792e-07 6.793796535757476681e-07 4.795938758249419536e-07 3.223771480575906532e-07 2.103496927714576455e-07 1.334865136510156694e-07 8.309170044794668806e-08 5.086665077679195502e-08 3.086675003352288475e-08 1.939654121582473695e-08 1.341312826694469336e-08
4.912477263258919738e-07 3.578453145090890756e-07 1.543227420628075877e-07 4.972237617258680201e-08 1.504550635166208560e-08 5.237182623223506294e-09 2.518623310549596785e-09 1.806059477575084699e-09 2.275340800061152190e-09 3.468738791299941572e-09 5.678936030190270289e-09 9.611300594637383824e-09 1.681908242428996981e-08 3.188421835062207501e-08 7.506885008288807059e-08 2.862657378925018110e-07 7.911634461010886228e-07 1.194827373207518055e-06 1.251639263425173723e-06 1.089824932069065317e-06 8.395132652752835008e-07 6.015055479965616695e-07 4.104886108425504013e-07 2.692777114830761195e-07 1.724207809150101490e-07 1.077903342069001935e-07 6.625807594274304226e-08 4.014335558772629910e-08 2.415422788639229389e-08 1.507192472823099111e-08 1.036536840340311581e-08
7.776397171795627788e-07 5.628845199326242532e-07 2.388500704601194545e-07 7.530425727188561476e-08 2.229155868787252171e-08 7.622454106666200106e-09 3.622082535516061636e-09 2.586315671663664281e-09 3.276491600428064951e-09 5.077455539982627083e-09 8.558560845008226937e-09 1.514303331659664217e-08 2.850454672995383679e-08 6.308506960818909579e-08 2.290541891429366294e-07 7.393861350968548964e-07 1.262587478788694071e-06 1.438770910061644124e-06 1.293980486690085537e-06 1.031156634801637059e-06 7.514885611575098355e-07 5.188470567567750538e-07 3.448358069546435492e-07 2.217953179425376792e-07 1.398209029054523931e-07 8.624024920919703412e-08 5.243625488240560105e-08 3.145716910120770455e-08 1.877412097319161112e-08 1.163294512923003801e-08 7.956605724630614403e-09
1.266471922437896626e-06 9.122281081391729419e-07 3.817615039400200104e-07 1.180849778550886517e-07 3.427223725707738822e-08 1.152595863728919959e-08 5.417668394496324299e-09 3.857855658014660501e-09 4.931560836378739656e-09 7.812185569790882951e-09 1.367452678589414003e-08 2.571974416823342481e-08 5.460769747519707822e-08 1.767572311193389385e-07 6.661071393927463325e-07 1.302068061768412268e-06 1.602565164562155190e-06 1.532196324314719884e-06 1.246740837659243067e-06 9.343508042169358882e-07 6.538862652733766458e-07 4.387114475298660629e-07 2.854346237271633031e-07 1.805551565064715730e-07 1.122712207008543212e-07 6.847192352847158950e-08 4.121594269647355357e-08 2.452003968960135861e-08 1.451597414267637442e-08 8.934602522470418531e-09 6.075259455214338751e-09
2.113238328059994562e-06 1.515883138006670378e-06 6.272407830412417482e-07 1.908880317316643219e-07 5.446184312626693128e-08 1.806103434198361957e-08 8.419715813222582037e-09 6.002268077309573885e-09 7.784849454889842504e-09 1.270917404629389162e-08 2.340457235903593768e-08 4.843748248837963656e-08 1.383775810433820750e-07 5.617921586384271516e-07 1.311721605350150074e-06 1.756810117425201878e-06 1.765664525901665354e-06 1.506760859268783161e-06 1.144530181610564761e-06 8.203281356566508561e-07 5.567791724460112873e-07 3.652218794411442590e-07 2.334451259100957020e-07 1.454885298050561372e-07 8.935020204073443075e-08 5.393405616282256568e-08 3.217985786640329874e-08 1.899495024266961860e-08 1.116997432581407867e-08 6.830573543398150569e-09 4.620113438280873121e-09
3.596601244791142608e-06 2.571338174191598047e-06 1.054305084568378408e-06 3.166443909684614713e-07 8.906485261747379981e-08 2.921353705587923408e-08 1.356052874332502234e-08 9.733597564758344335e-09 1.290899397774522647e-08 2.197390825838783323e-08 4.367319636365723724e-08 1.122969789937142806e-07 4.576539783890213771e-07 1.251714288798883538e-06 1.899119524713754055e-06 2.011236287528238049e-06 1.775989040056631850e-06 1.403614614662666553e-06 1.015310434545298837e-06 7.034934911232206549e-07 4.659607617673548666e-07 3.001401336833211644e-07 1.890192359588554432e-07 1.163110071153544796e-07 7.062855731947943789e-08 4.220779199947728442e-08 2.496292962003730286e-08 1.462159961883066234e-08 8.542617574215375419e-09 5.195323039484755919e-09 3.495875026063258574e-09
6.220310698626325837e-06 4.435457950398050708e-06 1.805212417872511628e-06 5.364581737053475929e-07 1.491891025195035437e-07 4.855780504549127208e-08 2.255710990770804123e-08 1.643307951760749176e-08 2.253917966307950828e-08 4.082979689930827065e-08 9.494300424184972400e-08 3.646861210235949261e-07 1.159965573284608429e-06 1.966257982461210251e-06 2.271500020347656889e-06 2.074706228170401803e-06 1.680951243518538042e-06 1.258570239065562090e-06 8.778840398527625003e-07 5.928208624961254488e-07 3.846922344331977324e-07 2.438560631455411981e-07 1.515846797380798312e-07 9.227528330329797909e-08 5.551306966330197950e-08 3.288005682705073057e-08 1.928317543835797074e-08 1.120727049428274853e-08 6.500800031361732909e-09 3.930735822687583849e-09 2.631794936313264024e-09
1.088773646151679341e-05 7.759587647054786067e-06 3.139293780159523034e-06 9.247046298923550052e-07 2.549325906232255002e-07 8.260980473345615253e-08 3.865667100566169164e-08 2.888321715832901082e-08 4.172720938667136510e-08 8.505334804669852029e-08 2.876810576239230548e-07 1.044811512884899319e-06 2.002244363765225406e-06 2.474946010950659006e-06 2.413103287193391162e-06 1.999394346139130562e-06 1.524929844103760319e-06 1.097320016746269312e-06 7.441774601856699214e-07 4.921443364765294244e-07 3.143112643852690113e-07 1.963406102099674362e-07 1.205795376490185080e-07 7.264507312942541651e-08 4.332290923809868275e-08 2.546981129261370412e-08 1.483492079622669790e-08 8.563532118992769499e-09 4.935856406484561689e-09 2.965598277850800685e-09 1.975232781411029493e-09
1.932840650693246382e-05 1.374670464569483621e-05 5.532521361332468749e-06 1.617809301876091218e-06 4.430213573342500056e-07 1.434811486314327745e-07 6.812494538205333262e-08 5.307685806105663009e-08 8.416098908698449490e-08 2.337835223535374279e-07 9.072006566364200260e-07 2.006360096234020015e-06 2.671617709310297118e-06 2.717253786718818501e-06 2.373670539788692490e-06 1.839375071448949072e-06 1.342750249543444196e-06 9.368344382213566657e-07 6.212069871527769151e-07 4.036638593097856497e-07 2.541765775806143387e-07 1.569743225668700138e-07 9.534239142193184365e-08 5.688386292434685629e-08 3.361090610563554232e-08 1.960471374803015516e-08 1.134286583922332436e-08 6.511568322035918182e-09 3.733562280218658889e-09 2.232542711674949028e-09 1.479512832791714906e-09
3.475379365379001047e-05 2.465008649461297830e-05 9.873312346940768663e-06 2.869252938935757488e-06 7.819016460574833836e-07 2.542057008468143767e-07 1.239215862330215132e-07 1.038196768137978115e-07 2.088543546456485734e-07 7.734542186553340738e-07 1.958622468491113466e-06 2.862678477551272643e-06 3.044729273017514984e-06 2.733478095830017340e-06 2.215885424610320586e-06 1.636687211757273522e-06 1.156144982391714775e-06 7.874182674461456532e-07 5.122390509607015208e-07 3.277948617519164976e-07 2.037452109063322645e-07 1.244928710616037372e-07 7.495256530229844206e-08 4.433543517076122275e-08 2.599316644103152996e-08 1.503874147923520751e-08 8.636276316400027697e-09 4.926576846161498135e-09 2.809909893100455324e-09 1.672791786185769778e-09 1.104106913005731478e-09
6.325513323531690697e-05 4.475902033184593067e-05 1.784495670305686767e-05 5.156229908293797122e-06 1.401795778854595472e-06 4.605061848215520391e-07 2.353811984850294476e-07 2.338949774659192212e-07 6.806653855338236761e-07 1.886205538131580865e-06 3.019278724166880682e-06 3.404993729797707280e-06 3.142100344496533608e-06 2.594864470031343182e-06 1.994969295969503813e-06 1.421233474012749676e-06 9.783081960321318746e-07 6.533362829723698536e-07 4.183734006366894725e-07 2.640919476506140532e-07 1.622510981823986186e-07 9.806313238946196241e-08 5.850072838467556759e-08 3.434254427591131988e-08 1.999942996787565744e-08 1.150368937345850407e-08 6.565574576696217716e-09 3.721802706591933143e-09 2.109512844518540605e-09 1.249097171638263841e-09 8.205412505065537511e-10
1.166280201568648607e-04 8.238869015567142041e-05 3.268609754266427214e-05 9.400711405823149395e-06 2.557254470657008168e-06 8.592450471904445593e-07 4.878401223436985195e-07 6.995905884962372120e-07 1.856266316786401391e-06 3.179412217492298681e-06 3.776012629313609187e-06 3.619638794633241776e-06 3.039490231552218583e-06 2.366754772286715769e-06 1.749458770421393473e-06 1.212149195317309398e-06 8.166820412875306512e-07 5.362314595530961330e-07 3.386710336467432086e-07 2.113110680097675742e-07 1.284719657391105134e-07 7.694210120993667671e-08 4.547321129656576693e-08 2.647165365501013041e-08 1.530154614672846467e-08 8.750015135752865758e-09 4.970477225231514958e-09 2.804613471856411097e-09 1.583446966251549673e-09 9.330306978131096663e-10 6.099010927941385911e-10
2.183398129827538825e-04 1.538620534683047875e-04 6.075246120137695846e-05 1.741771639917143354e-05 4.771084885462447018e-06 1.687935496168491350e-06 1.256760249542031512e-06 2.048233170180197765e-06 3.463313690037453943e-06 4.221220129668406392e-06 4.159215467634009472e-06 3.581819001506593839e-06 2.815104558361318175e-06 2.098495139314585230e-06 1.505036615240506468e-06 1.019375702790758288e-06 6.748091810927977922e-07 4.364082642032634798e-07 2.721152221277868941e-07 1.678996893918274339e-07 1.011024542537913403e-07 6.005555422984219371e-08 3.524609039977482733e-08 2.036617830442964891e-08 1.168988834449177528e-08 6.635362621524170250e-09 3.746910375835611604e-09 2.103921185750539552e-09 1.184549141619954548e-09 6.944553882005384094e-10 4.526331145530123671e-10
4.148877445653583840e-04 2.917462883673682954e-04 1.147199893527900384e-04 3.288889201177387411e-05 9.201189372680751994e-06 3.746588114383174969e-06 3.604341121858048965e-06 4.253971171762864958e-06 4.944453810296429977e-06 4.857763840681509590e-06 4.232244228577419643e-06 3.381263328931392015e-06 2.531741889142008099e-06 1.824450556692754221e-06 1.276308502180035679e-06 8.483623129648487487e-07 5.529392566823640525e-07 3.530543968500102283e-07 2.175546087204735449e-07 1.328354384166263754e-07 7.920972851156099425e-08 4.664424715981758750e-08 2.718283136690446909e-08 1.561874117353534825e-08 8.914946786201714511e-09 5.033969909009957400e-09 2.824761572368946259e-09 1.577157823556995095e-09 8.818330645059149376e-10 5.155466485755252026e-10 3.352360306201380998e-10
8.012329587959090161e-04 5.621674452344569686e-04 2.204357568492874787e-04 6.364495045197153707e-05 1.885524554302153840e-05 9.489393141594740523e-06 8.158027426523575452e-06 6.620043879226816545e-06 6.018247154260250860e-06 5.126718456180271913e-06 4.096368241117709374e-06 3.096344247478235647e-06 2.231925993848766319e-06 1.565529273170589339e-06 1.072205180571549698e-06 7.006963751074969516e-07 4.504494550080985831e-07 2.841938168907170613e-07 1.733835007073246816e-07 1.048670425972913729e-07 6.200493736856329356e-08 3.620196673797220561e-08 2.092371165633905646e-08 1.194158505055827866e-08 6.778652350030532767e-09 3.810299003147977327e-09 2.129974015748977339e-09 1.183965999178404887e-09 6.591198889999010242e-10 3.835155483507667914e-10 2.479298527729157894e-10
1.575707868852124554e-03 1.103038805247118963e-03 4.323834499356905901e-04 1.275032563779765493e-04 4.205047770188652362e-05 2.191916072192697619e-05 1.392623552514913262e-05 8.641819530345909949e-06 6.667802025742517517e-06 5.138305085140728723e-06 3.848583891721207892e-06 2.784926978041816786e-06 1.946763387667185407e-06 1.333725288423892635e-06 8.972015245433292673e-07 5.772261740276803279e-07 3.662548207695221288e-07 2.284722763607665570e-07 1.379934917112403487e-07 8.276167013390900454e-08 4.856023985785738592e-08 2.816217137930793738e-08 1.616690300388777928e-08 9.161851150501025893e-09 5.167096117630598787e-09 2.887129351458635337e-09 1.606220092262648599e-09 8.895422493522989738e-10 4.936046923619441743e-10 2.863367529819833307e-10 1.845424434229856417e-10
3.180235127736992431e-03 2.219398403032900053e-03 8.726069829680009951e-04 2.684056476457979826e-04 9.340677171183072954e-05 4.072513358324406947e-05 1.987777995529011122e-05 1.022380097140476706e-05 7.009812305563204334e-06 5.013287847968349657e-06 3.570888041907074993e-06 2.492634803824166240e-06 1.696437661070333488e-06 1.138931566730613521e-06 7.531534371133945420e-07 4.780754260245264027e-07 2.995105294102395761e-07 1.848529653663433376e-07 1.105532787720014453e-07 6.571463126393635441e-08 3.825956703927215065e-08 2.204003754632328017e-08 1.258185301413756477e-08 7.091949713936101980e-09 3.978421353345188310e-09 2.211677707306340403e-09 1.223725973795098353e-09 6.736389272754118730e-10 3.724623999213064454e-10 2.153313069283257365e-10 1.384176101198963421e-10
